cultivo_id,tipo_suelo_id,temperatura,humedad,ph,nitrogeno,fosforo,potasio,materia_organica,conductividad_electrica,fertilizante_codigo,cantidad_kg
2.0,3.0,24.8,58.57,4.78,200.0,63.16,311.54,0.517,5.945,HUMUS-ORG,4418.9
10.0,2.0,20.57,57.23,6.12,22.01,41.75,30.0,1.368,0.416,UREA-46,148.6
9.0,7.0,7.36,52.54,5.78,98.17,24.12,133.38,10.769,1.349,HUMUS-ORG,2874.2
11.0,8.0,15.06,79.53,6.13,24.3,49.88,110.48,5.039,4.945,UREA-46,112.9
6.0,1.0,23.01,62.07,5.92,49.17,4.1,30.0,2.483,7.18,KCL-60,144.2
12.0,6.0,18.19,64.69,6.98,51.04,58.1,149.68,3.609,0.1,UREA-46,239.5
3.0,7.0,27.81,59.76,5.1,28.22,12.09,79.94,2.308,2.895,DAP-18-46,211.3
4.0,7.0,16.74,82.29,5.77,115.81,4.58,292.02,7.929,0.816,DAP-18-46,222.5
11.0,5.0,22.64,35.74,6.2,120.73,42.67,290.78,1.722,0.32,KNO3-13-46,146.4
11.0,4.0,12.9,83.54,5.27,72.18,8.67,168.87,3.502,2.109,DAP-18-46,213.6
6.0,3.0,12.97,64.27,5.69,66.51,25.79,191.31,0.586,0.714,KNO3-13-46,119.3
6.0,4.0,20.05,64.15,6.65,77.76,60.54,248.96,3.364,1.447,KNO3-13-46,80.9
2.0,3.0,5.12,51.17,6.43,97.92,23.48,109.78,4.815,0.324,NIT-27,90.9
7.0,6.0,8.65,48.92,5.84,52.96,18.99,355.37,2.491,0.429,DAP-18-46,178.2
4.0,1.0,29.1,33.69,5.68,16.17,5.12,30.0,3.147,1.568,NPK-15-15-15,387.5
9.0,8.0,21.49,40.91,6.45,165.96,8.81,176.05,1.693,2.018,DAP-18-46,104.6
3.0,8.0,16.99,76.26,6.49,17.31,8.0,221.99,0.821,0.538,DAP-18-46,217.0
4.0,2.0,17.85,75.79,6.3,134.73,15.56,90.36,5.289,1.034,UREA-46,153.1
7.0,8.0,22.4,37.44,6.96,117.23,17.49,191.95,0.648,0.2,DAP-18-46,167.3
3.0,5.0,23.54,41.04,6.94,21.18,10.09,134.18,4.471,0.623,DAP-18-46,158.1
8.0,1.0,15.64,59.83,8.2,46.7,35.97,128.21,1.181,2.135,DAP-18-46,230.9
2.0,6.0,16.56,57.89,5.92,37.47,91.87,141.0,0.956,0.285,UREA-46,128.9
9.0,6.0,34.22,89.94,7.44,30.34,15.86,167.04,1.36,0.86,DAP-18-46,152.6
3.0,4.0,15.03,55.98,5.48,79.2,36.67,73.19,3.896,1.504,KCL-60,220.0
11.0,7.0,18.01,64.97,6.67,12.89,57.26,155.96,4.451,3.385,UREA-46,209.8
2.0,7.0,20.05,83.41,6.85,22.38,16.82,186.97,1.982,1.507,DAP-18-46,167.9
1.0,2.0,19.05,71.72,5.37,23.43,4.7,224.45,4.588,2.805,DAP-18-46,195.8
10.0,3.0,19.7,42.96,7.24,21.32,17.82,34.37,4.123,1.268,DAP-18-46,213.2
11.0,2.0,18.61,83.78,6.3,37.42,11.01,30.0,0.843,3.985,KCL-60,163.8
9.0,7.0,18.61,60.17,6.26,21.21,9.82,281.37,4.156,3.031,DAP-18-46,151.1
10.0,4.0,7.59,71.92,6.46,8.03,44.2,153.33,2.114,0.765,UREA-46,208.3
12.0,1.0,13.77,75.03,6.06,38.91,20.35,155.29,1.51,1.296,DAP-18-46,136.0
9.0,4.0,13.58,82.84,7.25,48.24,25.56,191.33,3.274,0.952,DAP-18-46,165.8
6.0,7.0,23.27,42.82,6.43,171.94,8.56,242.76,3.299,2.795,DAP-18-46,125.7
9.0,2.0,11.03,47.55,5.99,31.95,26.05,122.39,2.336,0.79,NPK-12-24-12,159.0
10.0,4.0,26.08,66.59,5.81,49.48,55.5,168.35,6.332,0.35,NPK-15-15-15,214.7
9.0,8.0,27.27,83.27,7.28,65.12,20.85,254.47,0.821,1.164,DAP-18-46,209.3
8.0,4.0,22.85,74.97,5.43,37.09,29.87,160.04,0.791,1.529,HUMUS-ORG,2402.3
12.0,2.0,13.18,74.32,5.52,50.91,20.67,153.1,3.828,0.721,NPK-15-15-15,171.6
1.0,4.0,22.62,49.34,4.99,14.61,28.56,327.99,1.487,1.162,UREA-46,188.7
1.0,3.0,21.17,68.08,4.81,7.24,8.06,121.24,2.854,0.1,DAP-18-46,209.1
1.0,3.0,18.45,74.08,6.66,99.79,26.9,30.0,1.786,0.413,KCL-60,164.8
7.0,5.0,15.28,60.38,4.86,31.72,46.06,174.62,0.9,2.848,HUMUS-ORG,2744.8
8.0,3.0,25.24,72.43,8.42,60.94,63.85,128.03,3.586,4.768,KCL-60,296.2
11.0,3.0,16.59,61.6,6.12,21.85,73.81,138.65,2.954,0.138,UREA-46,150.8
4.0,6.0,14.81,95.0,5.05,16.1,12.32,159.65,3.067,0.69,DAP-18-46,234.7
9.0,2.0,21.91,42.82,6.19,67.02,91.68,204.53,1.201,1.356,KNO3-13-46,77.6
5.0,8.0,13.01,20.0,6.38,99.42,23.86,111.61,2.368,1.656,DAP-18-46,123.6
1.0,1.0,8.72,45.5,7.03,60.44,91.95,290.49,2.877,0.763,KNO3-13-46,133.9
7.0,3.0,11.59,83.6,4.91,28.47,31.24,101.92,2.469,2.907,DAP-18-46,150.2
7.0,2.0,40.0,95.0,6.01,28.27,33.77,258.97,4.386,1.284,NPK-15-15-15,365.7
4.0,3.0,19.42,37.39,7.05,27.65,5.6,72.87,3.043,3.174,DAP-18-46,214.0
5.0,5.0,24.05,70.18,5.77,76.18,13.84,252.63,1.629,0.554,DAP-18-46,182.0
7.0,4.0,28.75,95.0,7.15,24.72,22.31,309.99,1.478,1.306,DAP-18-46,196.1
2.0,6.0,27.26,84.96,5.73,44.92,34.18,102.86,3.646,0.377,DAP-18-46,101.4
3.0,4.0,15.48,44.74,7.07,22.47,29.11,337.19,0.711,1.808,UREA-46,111.3
6.0,7.0,14.23,49.35,6.61,34.08,102.95,67.64,5.197,2.429,KCL-60,118.1
7.0,5.0,10.25,57.56,6.54,14.48,2.98,144.74,2.988,1.635,DAP-18-46,241.3
12.0,3.0,19.25,24.74,8.46,139.21,58.17,138.21,4.976,2.609,KNO3-13-46,77.5
2.0,3.0,19.74,56.03,6.02,36.32,14.46,263.17,2.664,1.626,NIT-27,116.0
6.0,5.0,29.21,49.85,6.33,15.69,26.69,110.01,0.64,1.613,UREA-46,153.2
4.0,6.0,16.12,84.57,5.91,39.77,7.08,182.46,2.897,0.415,DAP-18-46,208.7
6.0,6.0,23.08,80.05,6.81,43.41,44.92,320.3,5.258,2.471,UREA-46,204.8
8.0,7.0,8.79,88.62,6.54,25.52,12.87,258.09,1.772,0.311,DAP-18-46,191.5
7.0,4.0,29.96,58.97,6.91,12.23,14.31,132.3,1.653,3.886,UREA-46,103.5
2.0,3.0,28.75,55.8,7.08,35.69,34.58,216.26,8.817,1.217,NIT-27,143.1
9.0,6.0,14.23,68.73,7.57,58.33,99.77,250.81,1.302,2.63,UREA-46,124.7
11.0,2.0,10.26,86.59,6.63,53.13,12.97,365.43,5.614,0.647,KCL-60,184.6
7.0,3.0,28.79,68.61,6.27,12.48,11.61,215.97,1.423,1.821,UREA-46,197.6
8.0,8.0,11.31,69.39,5.96,6.44,132.89,135.12,4.928,7.795,UREA-46,164.3
10.0,5.0,13.73,64.4,7.32,28.34,45.07,172.13,0.705,0.434,UREA-46,208.3
1.0,7.0,23.16,65.42,7.33,32.9,13.85,151.15,4.294,0.393,DAP-18-46,126.2
7.0,3.0,16.32,75.09,6.17,20.2,15.18,230.27,1.604,2.289,DAP-18-46,196.6
5.0,5.0,25.0,78.01,4.89,12.59,47.25,252.05,0.699,1.32,UREA-46,223.2
10.0,7.0,20.28,41.45,7.74,52.67,28.46,206.4,1.169,1.447,HUMUS-ORG,2053.1
2.0,2.0,10.97,78.38,6.94,33.92,20.09,247.48,2.985,0.1,UREA-46,111.7
9.0,1.0,20.04,48.49,7.22,40.2,35.38,64.82,2.52,0.575,KCL-60,255.8
3.0,4.0,17.32,41.87,6.36,88.49,21.24,266.62,4.72,0.77,DAP-18-46,183.8
3.0,1.0,22.62,72.78,6.39,64.34,15.35,67.82,3.54,0.615,KCL-60,295.8
6.0,4.0,17.33,89.39,6.03,22.52,6.73,235.01,0.923,1.464,DAP-18-46,111.6
8.0,7.0,22.03,59.77,6.17,27.82,39.77,225.2,0.579,0.1,UREA-46,153.6
9.0,3.0,18.9,90.02,5.83,51.56,27.38,30.0,2.723,3.304,KCL-60,111.1
3.0,6.0,12.93,77.8,7.88,47.93,17.23,237.0,9.256,1.245,MAP-12-61,159.3
12.0,5.0,18.88,51.31,6.37,24.71,18.65,315.33,8.292,1.13,DAP-18-46,153.3
8.0,8.0,19.24,91.39,5.14,60.23,4.53,142.07,7.736,0.142,DAP-18-46,213.7
12.0,8.0,16.89,77.2,7.64,21.18,19.94,96.95,0.781,1.007,MAP-12-61,124.3
10.0,1.0,12.37,52.55,8.01,63.78,39.78,144.82,4.218,3.528,DAP-18-46,190.3
3.0,4.0,13.76,61.91,5.9,28.5,23.45,155.23,1.652,1.19,DAP-18-46,145.5
11.0,5.0,16.79,95.0,6.61,83.58,25.87,171.25,1.125,0.731,DAP-18-46,193.7
11.0,4.0,30.19,41.69,6.25,3.25,10.61,204.91,1.245,4.325,UREA-46,223.6
1.0,4.0,20.38,75.45,6.24,28.26,13.91,280.31,0.655,0.482,NPK-15-15-15,207.2
5.0,4.0,22.86,95.0,8.17,66.72,24.76,234.34,5.408,3.598,DAP-18-46,235.6
12.0,8.0,11.19,59.4,7.24,17.01,27.28,281.04,7.361,1.625,UREA-46,217.9
6.0,8.0,14.89,78.18,7.17,41.27,13.76,191.97,2.016,0.911,DAP-18-46,180.8
6.0,6.0,18.09,52.7,6.02,7.95,10.32,164.27,1.562,0.123,UREA-46,139.8
10.0,6.0,16.1,45.88,5.07,27.73,39.0,267.97,2.439,0.932,UREA-46,175.4
7.0,8.0,19.68,46.74,4.09,12.93,38.25,165.63,3.003,0.845,UREA-46,118.9
2.0,3.0,13.05,57.84,5.87,25.86,40.25,243.97,1.114,0.373,NIT-27,152.5
3.0,8.0,28.7,54.87,5.64,58.19,27.19,229.67,0.684,0.1,DAP-18-46,169.6
11.0,5.0,19.73,64.78,5.19,61.25,41.25,244.06,2.287,2.923,KNO3-13-46,136.5
7.0,1.0,23.89,94.71,7.92,92.75,9.82,236.27,5.075,1.024,MAP-12-61,83.3
6.0,7.0,10.11,34.58,5.88,38.88,39.51,269.03,4.567,0.195,UREA-46,225.5
7.0,1.0,5.0,84.96,4.56,16.42,4.62,169.11,1.203,0.215,DAP-18-46,116.4
7.0,2.0,19.29,76.35,6.37,40.78,27.19,76.83,6.187,2.287,KCL-60,192.4
3.0,2.0,17.97,71.18,5.89,3.21,19.77,105.47,4.814,6.505,UREA-46,169.6
12.0,5.0,17.72,76.0,6.41,27.97,40.95,177.0,5.896,0.62,UREA-46,204.8
3.0,4.0,26.12,65.01,6.25,105.25,76.2,147.33,3.722,0.1,DAP-18-46,172.8
6.0,6.0,10.07,69.6,6.94,48.28,33.81,135.89,1.238,1.143,DAP-18-46,142.0
11.0,1.0,21.11,62.71,7.74,54.82,40.49,199.65,2.947,3.116,UREA-46,145.4
8.0,1.0,15.43,85.95,7.35,29.9,25.06,242.53,6.199,2.0,DAP-18-46,150.9
3.0,2.0,13.08,62.2,6.99,53.38,19.07,126.08,0.77,0.501,SA-21,187.2
1.0,8.0,16.75,64.12,6.05,32.84,72.37,263.27,0.985,1.036,UREA-46,237.7
1.0,4.0,21.01,77.65,6.27,67.99,16.56,261.65,5.217,1.153,NPK-15-15-15,312.3
6.0,4.0,22.3,74.02,5.35,26.16,17.6,272.9,5.086,0.697,NPK-10-26-26,106.4
11.0,2.0,24.86,74.83,5.65,200.0,41.15,183.57,1.451,0.272,KCL-60,247.5
2.0,2.0,27.21,81.63,6.38,17.49,50.77,114.28,4.42,2.209,UREA-46,204.5
3.0,1.0,19.92,51.13,5.22,91.2,101.72,70.92,0.513,1.873,KCL-60,182.9
9.0,1.0,22.4,75.71,7.22,65.63,28.74,208.71,2.381,1.417,DAP-18-46,177.4
5.0,6.0,13.31,49.25,6.36,30.17,14.73,238.18,0.532,0.745,SA-21,251.8
9.0,6.0,25.91,67.8,4.84,20.29,68.91,130.98,1.268,3.364,HUMUS-ORG,2288.2
5.0,8.0,23.53,61.02,6.75,9.81,87.17,282.19,1.922,0.628,UREA-46,131.9
5.0,1.0,13.54,95.0,6.36,49.33,33.42,206.72,0.658,2.549,UREA-46,132.4
7.0,3.0,22.96,64.48,8.14,32.45,78.54,247.39,0.582,0.847,DAP-18-46,216.0
4.0,2.0,26.19,89.51,5.27,36.38,3.64,239.7,1.782,4.218,UREA-46,137.6
12.0,1.0,18.35,60.76,8.18,43.88,4.72,66.49,2.278,5.804,KCL-60,238.0
6.0,2.0,29.34,69.14,6.82,42.63,20.32,224.74,0.965,0.405,NPK-10-26-26,243.8
11.0,4.0,6.29,68.64,7.72,35.68,15.34,210.09,3.461,1.087,MAP-12-61,169.7
12.0,3.0,14.42,55.14,5.9,22.8,29.59,196.77,1.347,1.264,KNO3-13-46,81.9
3.0,8.0,13.8,57.13,6.65,51.49,8.18,139.25,5.451,0.7,DAP-18-46,156.2
4.0,1.0,14.03,58.62,5.6,4.97,21.58,316.7,0.687,0.87,UREA-46,206.3
3.0,2.0,17.01,54.87,4.71,61.97,15.64,138.68,3.073,0.1,SA-21,204.5
9.0,1.0,21.73,46.68,6.69,55.64,61.65,83.14,1.853,0.347,UREA-46,122.4
2.0,5.0,15.06,62.91,5.26,26.37,17.25,225.93,2.717,0.584,SA-21,212.1
7.0,7.0,19.12,75.56,6.6,78.14,9.34,324.43,1.018,1.8,DAP-18-46,182.1
10.0,6.0,25.8,90.4,5.84,40.6,15.65,223.13,1.793,0.511,DAP-18-46,221.4
1.0,7.0,14.26,50.2,5.85,72.45,34.67,30.0,1.969,0.206,KCL-60,281.4
12.0,3.0,18.51,61.14,7.14,62.82,16.03,323.29,1.056,0.817,KNO3-13-46,72.3
9.0,4.0,13.38,52.93,6.11,27.67,10.28,212.94,4.698,1.028,DAP-18-46,208.4
7.0,6.0,19.02,54.18,4.0,83.4,19.24,150.14,4.797,1.288,DAP-18-46,113.9
6.0,4.0,25.79,59.38,6.36,66.37,11.15,209.51,2.217,1.35,NPK-10-26-26,234.8
2.0,4.0,18.47,59.07,7.39,46.94,68.79,206.78,1.271,0.1,NPK-15-15-15,246.5
12.0,2.0,12.35,55.87,7.61,88.5,52.69,133.95,1.349,0.1,NPK-15-15-15,319.0
6.0,8.0,20.85,87.19,6.36,48.61,44.0,259.79,0.694,0.291,DAP-18-46,113.9
8.0,6.0,23.36,63.4,6.55,14.29,13.09,210.79,4.537,3.69,UREA-46,153.1
4.0,7.0,20.7,50.07,7.12,56.05,24.54,236.55,8.989,3.292,DAP-18-46,219.2
8.0,4.0,12.03,68.5,6.54,73.04,27.56,175.65,1.491,0.819,DAP-18-46,172.9
6.0,2.0,18.29,47.24,6.03,200.0,23.66,81.09,1.141,1.517,NPK-10-26-26,240.6
7.0,8.0,15.6,61.61,5.74,36.34,32.0,103.26,0.775,0.675,DAP-18-46,144.9
12.0,4.0,17.29,83.19,5.63,102.33,9.02,177.48,1.426,1.206,DAP-18-46,248.2
10.0,8.0,25.22,30.85,7.22,65.51,29.61,245.13,0.857,0.336,DAP-18-46,203.3
2.0,2.0,19.81,63.97,5.83,22.08,70.85,35.0,1.018,1.105,UREA-46,228.6
1.0,8.0,18.38,63.1,5.55,44.03,34.18,171.56,6.484,1.968,DAP-18-46,140.8
8.0,1.0,17.81,63.34,8.05,32.8,44.52,44.12,1.292,0.831,KCL-60,141.5
2.0,8.0,16.28,64.21,6.17,15.73,32.21,97.27,8.112,1.129,UREA-46,218.1
10.0,3.0,8.44,48.49,6.32,31.57,41.52,136.25,2.463,1.253,UREA-46,223.9
7.0,2.0,14.57,82.18,4.96,31.26,55.56,135.08,1.331,0.1,HUMUS-ORG,2329.8
3.0,2.0,12.14,55.9,5.91,31.9,22.82,239.46,1.113,2.043,SA-21,176.9
6.0,5.0,28.43,40.09,5.89,72.6,19.09,205.58,5.171,5.865,DAP-18-46,142.2
3.0,6.0,17.07,95.0,6.54,95.65,69.39,251.35,5.607,3.295,KNO3-13-46,86.7
9.0,2.0,19.22,65.25,7.53,10.12,66.25,161.15,0.708,2.328,UREA-46,173.5
1.0,6.0,14.03,54.36,6.07,25.19,11.22,180.27,1.88,1.7,DAP-18-46,177.7
12.0,6.0,12.0,55.15,4.46,39.17,60.2,214.28,1.495,1.867,HUMUS-ORG,3959.1
2.0,4.0,33.39,90.57,6.35,105.41,6.17,166.15,0.801,3.517,NPK-15-15-15,261.5
2.0,8.0,19.08,81.93,4.0,43.48,11.06,263.43,1.381,1.947,HUMUS-ORG,3132.3
9.0,2.0,18.55,77.5,6.95,15.96,9.03,32.19,1.562,1.057,NPK-15-15-15,196.5
7.0,8.0,17.04,55.79,6.71,92.1,7.82,194.76,9.621,1.299,DAP-18-46,149.1
4.0,1.0,26.6,37.28,8.15,10.92,5.25,248.89,8.164,0.361,DAP-18-46,209.7
1.0,5.0,25.46,77.84,6.58,116.08,20.18,296.73,0.526,2.12,DAP-18-46,230.5
12.0,1.0,16.12,75.91,7.15,132.89,15.69,156.68,5.285,0.597,DAP-18-46,110.3
7.0,7.0,21.05,68.88,7.32,48.21,52.21,273.31,4.674,2.105,UREA-46,233.9
10.0,2.0,13.61,40.78,6.19,45.89,58.25,261.15,0.802,0.473,UREA-46,168.5
1.0,5.0,13.79,59.18,5.88,7.95,23.21,61.03,0.879,0.843,UREA-46,189.7
1.0,2.0,8.38,50.2,6.71,38.46,28.42,117.02,1.088,1.166,NPK-12-24-12,192.2
6.0,4.0,17.17,88.71,4.69,16.97,15.65,180.91,2.635,3.353,NPK-10-26-26,132.7
6.0,4.0,15.05,77.44,6.11,18.73,29.11,48.46,0.806,0.929,NPK-10-26-26,178.5
12.0,4.0,23.0,64.44,7.36,25.28,94.39,112.61,4.4,2.523,UREA-46,129.7
12.0,2.0,9.04,83.14,5.15,34.9,16.35,142.33,1.664,0.221,NPK-15-15-15,262.4
5.0,4.0,18.43,82.89,6.66,41.68,34.75,251.29,3.056,1.666,DAP-18-46,208.9
5.0,8.0,26.91,54.45,5.54,67.12,27.21,122.04,8.408,0.138,DAP-18-46,100.7
6.0,8.0,26.65,77.5,6.79,114.17,41.66,55.62,3.066,1.163,KCL-60,131.8
7.0,8.0,16.8,82.1,7.16,36.72,26.51,64.64,4.509,2.134,KCL-60,171.6
9.0,5.0,14.14,79.77,6.13,60.59,48.78,56.68,4.67,0.4,KCL-60,182.0
4.0,3.0,13.6,78.92,6.21,25.79,17.54,213.97,1.68,0.85,DAP-18-46,154.2
4.0,3.0,10.38,64.39,6.8,10.66,8.14,207.48,1.291,0.91,DAP-18-46,241.5
12.0,3.0,18.67,73.45,6.81,14.11,13.15,116.82,0.512,3.189,UREA-46,144.4
4.0,3.0,18.69,49.78,6.07,38.61,11.73,41.35,1.443,3.704,KCL-60,108.4
8.0,7.0,23.74,49.04,6.69,50.28,30.21,110.37,2.361,0.522,DAP-18-46,232.1
7.0,5.0,5.2,63.47,5.7,15.76,6.13,134.69,1.237,1.759,DAP-18-46,198.1
7.0,2.0,23.79,57.7,5.28,42.53,11.42,99.28,1.181,4.174,HUMUS-ORG,2930.4
4.0,8.0,27.57,95.0,7.72,34.06,24.36,254.33,1.23,1.813,DAP-18-46,238.5
8.0,1.0,17.62,49.7,4.49,33.27,17.63,86.58,0.979,0.105,HUMUS-ORG,2589.8
6.0,4.0,16.37,90.04,5.91,47.37,8.55,187.4,0.581,0.479,NPK-10-26-26,235.1
10.0,4.0,10.65,44.66,5.89,54.48,15.83,186.65,1.671,2.898,NPK-15-15-15,322.8
6.0,4.0,16.54,91.04,7.19,26.07,3.33,157.27,1.312,4.402,DAP-18-46,227.1
3.0,6.0,8.93,53.6,7.23,83.04,67.56,129.97,1.789,0.863,DAP-18-46,106.0
12.0,8.0,19.65,75.7,5.93,10.55,18.14,290.95,1.641,0.174,UREA-46,107.8
6.0,3.0,18.41,20.0,6.72,26.84,3.24,286.5,0.634,4.434,DAP-18-46,185.7
2.0,5.0,21.78,54.77,5.92,46.87,35.28,155.55,4.53,3.905,SA-21,213.0
9.0,1.0,14.6,76.47,7.4,19.05,9.33,144.26,2.047,0.1,DAP-18-46,131.8
7.0,7.0,28.77,44.5,6.81,200.0,25.06,202.48,1.791,2.957,DAP-18-46,225.1
5.0,1.0,10.67,78.86,5.58,126.23,45.2,85.94,4.059,0.353,KCL-60,118.7
5.0,5.0,19.17,45.57,5.14,29.37,107.13,277.75,1.63,0.1,UREA-46,117.5
10.0,4.0,9.25,44.27,6.16,106.93,64.13,157.22,3.562,1.096,NPK-15-15-15,304.9
1.0,5.0,19.26,75.48,5.1,84.36,31.52,261.7,1.389,0.315,HUMUS-ORG,2230.9
11.0,2.0,14.69,67.94,4.95,24.88,4.61,207.83,0.536,4.386,DAP-18-46,128.9
3.0,3.0,18.23,74.57,4.18,34.39,20.27,99.38,4.734,0.302,NPK-15-15-15,332.5
6.0,2.0,26.1,46.34,7.29,47.68,46.58,109.1,0.661,0.29,NPK-10-26-26,148.8
12.0,8.0,17.86,66.22,4.67,55.76,24.53,121.3,3.398,0.1,DAP-18-46,183.2
2.0,7.0,16.09,57.8,6.82,105.87,26.29,90.12,3.729,4.547,DAP-18-46,154.6
5.0,1.0,14.82,69.15,5.02,57.22,30.77,265.84,4.535,0.466,UREA-46,227.4
2.0,3.0,22.63,77.75,5.65,17.91,31.27,217.88,2.569,0.688,NIT-27,140.7
4.0,8.0,19.05,64.39,7.62,10.3,21.48,218.98,2.379,1.086,UREA-46,214.6
11.0,3.0,16.46,52.62,4.88,117.88,65.66,161.97,0.665,3.254,HUMUS-ORG,2931.8
2.0,1.0,17.43,51.29,7.5,71.26,35.27,237.36,1.657,0.722,UREA-46,243.4
3.0,2.0,10.29,54.44,7.07,46.77,72.14,99.4,3.115,1.665,SA-21,279.0
8.0,5.0,17.74,54.08,4.5,65.87,38.56,245.36,2.576,3.343,DAP-18-46,249.1
1.0,2.0,13.67,72.94,6.64,26.51,29.0,30.0,1.705,3.674,NPK-12-24-12,146.8
4.0,7.0,26.41,43.5,6.9,14.88,9.32,283.62,0.953,1.05,DAP-18-46,197.8
4.0,8.0,23.39,54.12,5.72,23.37,32.0,142.87,3.322,0.956,UREA-46,237.3
5.0,7.0,23.05,95.0,5.1,23.87,16.45,285.3,1.953,0.761,DAP-18-46,154.8
5.0,3.0,24.08,20.0,7.11,33.56,9.72,315.74,3.638,0.463,DAP-18-46,167.4
10.0,7.0,14.01,74.23,6.39,60.17,17.76,159.46,1.504,0.271,HUMUS-ORG,3134.9
7.0,8.0,13.57,73.22,6.77,39.31,10.27,199.97,0.564,1.388,DAP-18-46,207.1
5.0,7.0,20.33,79.78,5.83,12.54,79.84,231.35,1.506,0.925,UREA-46,106.0
12.0,5.0,20.35,73.75,5.11,78.68,17.87,269.42,1.884,0.413,DAP-18-46,244.0
7.0,3.0,13.13,75.52,5.74,57.91,25.59,285.11,1.545,0.308,DAP-18-46,126.7
11.0,1.0,24.27,67.35,7.19,13.73,30.49,113.73,3.688,2.366,UREA-46,155.8
12.0,7.0,24.74,61.82,6.72,49.21,29.41,224.88,3.107,2.137,DAP-18-46,230.0
3.0,5.0,25.82,95.0,6.26,7.3,4.77,243.65,2.526,0.402,DAP-18-46,166.7
12.0,8.0,9.02,42.32,5.37,28.98,8.79,180.94,2.508,1.404,DAP-18-46,104.6
8.0,5.0,11.65,55.21,7.96,38.41,31.24,174.08,9.63,2.567,DAP-18-46,111.0
8.0,3.0,19.97,41.6,4.9,16.93,37.18,117.29,3.847,1.998,KCL-60,155.3
9.0,2.0,11.55,88.63,7.68,16.88,22.42,346.06,2.843,1.185,NPK-12-24-12,139.8
5.0,3.0,27.03,68.09,5.4,165.97,6.03,90.42,1.149,1.473,HUMUS-ORG,2118.7
10.0,8.0,24.13,44.26,6.43,19.62,25.25,289.89,0.906,0.866,UREA-46,129.7
10.0,4.0,26.16,43.45,6.0,60.02,12.44,30.0,2.833,0.959,KCL-60,282.2
2.0,1.0,19.43,95.0,5.32,128.51,18.64,194.56,4.686,0.364,UREA-46,167.1
9.0,6.0,13.07,45.18,4.6,80.77,50.59,269.24,2.481,0.64,KNO3-13-46,133.7
7.0,6.0,17.26,55.09,6.68,22.79,41.21,189.01,1.478,0.594,UREA-46,218.3
4.0,2.0,17.35,28.77,6.68,44.73,21.46,377.81,0.819,2.708,UREA-46,162.6
11.0,3.0,24.16,52.01,5.47,19.25,15.14,314.28,1.412,0.213,HUMUS-ORG,2952.1
12.0,4.0,8.85,42.04,6.15,79.22,9.69,86.83,1.657,1.236,DAP-18-46,242.1
3.0,2.0,13.36,95.0,6.51,87.68,52.59,152.81,1.138,0.1,SA-21,318.5
4.0,7.0,24.78,55.72,6.11,10.06,19.65,129.88,4.471,1.692,UREA-46,176.4
9.0,6.0,21.64,56.01,5.44,8.66,8.76,30.0,1.569,3.062,NPK-15-15-15,375.2
7.0,4.0,7.0,61.0,7.62,30.41,14.41,118.79,1.879,0.431,MAP-12-61,122.7
9.0,6.0,22.52,83.86,6.58,77.08,16.41,180.04,1.324,0.688,DAP-18-46,193.8
9.0,6.0,27.2,78.95,5.81,35.72,41.05,135.7,6.075,0.647,UREA-46,202.2
6.0,1.0,13.8,74.18,5.54,124.26,20.55,139.89,4.468,1.562,DAP-18-46,244.9
7.0,1.0,16.58,58.47,6.14,62.5,21.4,177.38,2.599,0.2,DAP-18-46,214.7
5.0,2.0,24.85,89.47,4.9,26.04,58.28,213.16,1.609,1.59,NPK-15-15-15,289.3
7.0,5.0,25.04,73.19,5.35,19.28,27.94,106.69,1.257,0.672,HUMUS-ORG,3478.1
8.0,3.0,8.67,70.65,7.09,22.03,25.26,335.73,1.638,1.542,KCL-60,105.6
10.0,8.0,15.61,65.49,8.15,67.49,4.07,122.71,2.627,3.202,MAP-12-61,132.1
2.0,7.0,9.26,58.2,4.0,28.68,21.4,167.45,10.312,2.748,DAP-18-46,248.6
10.0,5.0,16.16,85.29,5.5,80.06,9.55,135.0,3.937,1.043,DAP-18-46,200.9
10.0,6.0,18.37,87.87,6.17,36.13,16.8,144.68,5.114,0.739,DAP-18-46,179.4
5.0,1.0,18.84,53.63,6.18,22.47,8.98,227.46,8.968,0.129,DAP-18-46,235.4
8.0,4.0,31.15,91.37,7.71,200.0,39.4,284.82,3.47,0.628,DAP-18-46,148.0
8.0,1.0,18.56,89.45,6.15,22.26,12.61,157.5,1.343,1.209,DAP-18-46,185.8
5.0,3.0,21.08,79.68,5.62,75.88,28.6,104.47,4.415,0.283,DAP-18-46,203.7
5.0,1.0,20.68,50.0,5.93,19.52,32.58,218.51,4.678,0.1,UREA-46,179.5
5.0,7.0,9.96,76.48,6.18,11.72,59.84,81.23,1.923,1.207,UREA-46,217.4
7.0,5.0,19.36,52.93,5.63,38.25,7.23,254.42,1.158,0.742,DAP-18-46,204.3
10.0,2.0,12.43,57.26,7.5,21.96,5.4,30.0,4.768,2.735,DAP-18-46,208.7
6.0,8.0,17.83,48.59,6.21,8.99,14.57,41.54,1.861,0.603,NPK-15-15-15,176.5
6.0,3.0,10.31,66.09,5.85,37.9,32.52,160.64,2.11,2.832,KNO3-13-46,149.0
12.0,7.0,20.13,95.0,5.97,23.75,80.07,157.87,2.194,0.955,UREA-46,122.2
8.0,1.0,16.62,55.82,6.28,105.55,5.02,353.07,0.919,2.039,DAP-18-46,161.7
